AirportId,CountryId,StateId,CityId,Code,Name,TimeZone,Latitude,Longitude
644,124,NULL,13875,ROB,Monrovia Roberts International Airport,+00:00,6.23389,-10.3622
646,231,24,15562,RST,Rochester Municipal Airport,-06:00,43.9083,-92.5
647,231,10,11494,RSW,Fort Myers SW Florida International Airport,-05:00,26.5361,-81.7553
648,155,NULL,15573,RTM,Rotterdam Airport,+01:00,51.9569,4.43722
653,231,5,15637,SAN,San Diego International Airport,-08:00,32.7336,-117.19
654,231,44,15643,SAT,San Antonio International Airport,-06:00,29.5336,-98.4697
655,231,11,15645,SAV,Savannah/Hilton Head International Airport,-05:00,32.1275,-81.2022
656,223,NULL,12420,SAW,Istanbul Sabiha Gokcen Airport,+02:00,40.8986,29.3092
657,231,5,15649,SBA,Santa Barbara Municipal Airport,-08:00,34.4261,-119.84
659,231,5,10737,SBP,San Luis Obispo County Airport,-08:00,35.2369,-120.642
663,231,5,15626,SCK,Sacramento Stockton Airport,-08:00,37.8942,-121.238
664,44,NULL,15682,SCL,Santiago Arturo Merino Benitez Airport,-04:00,-33.3931,-70.7858
665,81,NULL,15684,SCN,Saarbruecken Airport,+01:00,49.2144,7
669,231,18,15699,SDF,Louisville International Airport,-05:00,38.1744,-85.7361
671,62,NULL,15709,SDQ,Santo Domingo Las Americas Airport,-04:00,18.4297,-69.6689
672,31,91,15449,SDU,Rio de Janeiro Santos Dumont Airport,-03:00,-22.9106,-43.1631
673,107,NULL,16488,SDV,Tel Aviv Yafo Sde Dov Airport,+02:00,32.1147,34.7822
674,231,48,15717,SEA,Seattle/Tacoma International Airport,-08:00,47.4489,-122.309
678,231,10,14699,SFB,Orlando Sanford International Airport,-05:00,28.7778,-81.2375
680,87,NULL,15745,SFG,St Martin Esperance Airport,-04:00,18.1,-63.0833
681,231,5,15753,SFO,San Francisco International Airport,-08:00,37.6189,-122.392
682,59,NULL,15768,SGD,Sonderborg Airport,+01:00,54.9644,9.79167
685,231,44,12118,SGR,Houston Sugar Land Airport,-06:00,29.6167,-95.6333
686,45,NULL,15789,SHA,Shanghai Hongqiao International Airport,+08:00,31.1978,121.336
687,231,19,15810,SHV,Shreveport Regional Airport,-06:00,32.4467,-93.8256
689,178,NULL,15860,SIG,San Juan Isla Grande Airport,-04:00,18.4569,-66.0981
690,197,NULL,15827,SIN,Singapore Changi Airport,+08:00,1.35917,103.989
691,231,5,15842,SJC,San Jose International Airport,-08:00,37.3625,-121.929
692,53,NULL,15854,SJO,San Jose Juan Santamaria Airport,-06:00,9.99389,-84.2089
693,231,44,15859,SJT,San Angelo Mathis Field Airport,-06:00,31.3578,-100.496
694,178,NULL,15860,SJU,San Juan Luis Munoz Marin Intl Airport,-04:00,18.4394,-66.0019
699,186,NULL,15909,SLU,St Lucia Vigie Airport,-04:00,14.0203,-60.9931
701,231,5,15626,SMF,Sacramento International Airport,-08:00,38.6956,-121.591
702,231,5,15939,SNA,Santa Ana John Wayne Airport,-08:00,33.6756,-117.868
705,231,44,16004,SPS,Wichita Falls Sheppard AFB Airport,-06:00,33.9889,-98.4919
709,27,NULL,16061,SRZ,Santa Cruz El Trompillo Airport,-04:00,-17.8039,-63.1772
716,231,24,16087,STC,St Cloud Municipal Airport,-06:00,45.5467,-94.06
717,231,25,16096,STL,St Louis Lambert Intl Airport,-06:00,38.7486,-90.37
718,230,NULL,13414,STN,London Stansted Airport,+00:00,51.885,0.235
719,231,24,14042,STP,Minneapolis Downtown Airport,-06:00,44.9333,-93.0667
720,81,NULL,16100,STR,Stuttgart Airport,+01:00,48.69,9.22194
721,239,NULL,16102,STT,St Thomas Cyril E King Airport,-04:00,18.3372,-64.9733
722,239,NULL,16106,STX,St Croix Henry E. Rohlsen Airport,-04:00,17.7019,-64.7986
724,231,14,16121,SUN,Sun Valley Friedman Memorial Airport,-07:00,43.5083,-114.286
727,182,NULL,13949,SVO,Moscow Sheremetyevo International Airport,+04:00,55.9728,37.4147
728,108,NULL,13790,SWK,Milan Segrate Airport,+01:00,45.4833,9.31667
731,74,NULL,16181,SXB,Strasbourg International Airport,+02:00,48.5419,7.63444
733,81,NULL,9862,SXF,Berlin Schoenefeld Airport,+01:00,52.3786,13.5206
734,14,52,16206,SYD,Sydney Kingsford Smith Airport,+10:00,-33.9461,151.177
735,53,NULL,15854,SYQ,San Jose Tobias Bolanos Airport,-06:00,9.95,-84.1333
736,133,NULL,13067,SZB,Kuala Lumpur Sultan Abdul Aziz Shah Airport,+08:00,3.13111,101.548
737,223,NULL,16082,SZF,Samsun Carsamba Airport,+03:00,41.2544,36.5672
744,150,NULL,16355,TET,Tete Matunda Airport,+02:00,-16.1047,33.6403
745,204,NULL,16309,TFN,Tenerife Norte Airport,+00:00,28.4828,-16.3417
746,204,NULL,16309,TFS,Tenerife Sur Airport,+00:00,28.0444,-16.5725
749,103,NULL,16401,THR,Tehran Mehrabad International Airport,+03:30,35.6889,51.3147
752,142,NULL,13705,TLC,Mexico City Toluca Airport,-06:00,19.3369,-99.5661
753,74,NULL,16485,TLS,Toulouse Blagnac Airport,+02:00,43.635,1.36778
754,107,NULL,16488,TLV,Tel Aviv Ben Gurion International Airport,+02:00,32.0114,34.8867
758,231,36,16548,TOL,Toledo Express Airport,-05:00,41.5869,-83.8078
760,231,10,16563,TPA,Tampa International Airport,-05:00,27.9756,-82.5333
761,213,NULL,16565,TPE,Taipei Taiwan Taoyuan International Airport,+08:00,25.0778,121.233
764,165,NULL,16587,TRD,Trondheim Vaernes Airport,+01:00,63.4575,10.9242
765,165,NULL,14722,TRF,Oslo Sandefjord-Torp Airport,+01:00,59.1867,10.2586
766,108,NULL,16596,TRN,Turin Caselle Airport,+01:00,45.2025,7.64944
767,213,NULL,16565,TSA,Taipei Sung Shan Airport,+08:00,25.0697,121.552
768,108,NULL,16931,TSF,Venice Treviso/Sant'Angelo Airport,+01:00,45.6508,12.1978
769,230,NULL,12405,TSO,Isles of Scilly Tresco Airport,+00:00,49.9456,-6.33139
770,231,35,14506,TSS,New York East 34th Street H/P Airport,-05:00,40.7444,-73.9708
772,74,NULL,16653,TUF,Tours Val de Loire Airport,+01:00,47.4319,0.723056
774,231,37,16658,TUL,Tulsa International Airport,-06:00,36.1983,-95.8881
775,231,4,16665,TUS,Tucson International Airport,-07:00,32.1161,-110.941
778,81,NULL,9862,TXL,Berlin Tegel Airport,+01:00,52.5597,13.2878
783,231,1,14975,UGB,Pilot Point Ugashik Bay Airport,-09:00,57.4333,-157.75
784,110,NULL,14713,UKB,Osaka Kobe Airport,+09:00,34.6328,135.224
787,186,NULL,15909,UVF,St Lucia Hewanorra Airport,-04:00,13.7333,-60.9525
790,108,NULL,17043,VBS,Verona Brescia/Montichiari Airport,+01:00,45.4289,10.3306
791,108,NULL,16931,VCE,Venice Marco Polo Airport,+01:00,45.5053,12.3519
792,31,97,15638,VCP,Sao Paulo Viracopos Airport,-03:00,-23.0081,-47.1347
795,231,34,13163,VGT,Las Vegas North Air Terminal Airport,-08:00,36.2167,-115.2
797,182,NULL,13949,VKO,Moscow Vnukovo International Airport,+04:00,55.5917,37.2614
798,231,11,16998,VLD,Valdosta Regional Airport,-05:00,30.7825,-83.2767
800,231,10,17033,VPS,Valparaiso Fort Walton Beach Airport,-06:00,30.4867,-86.52
801,56,NULL,17037,VRA,Varadero Juan Gualberto Gomez Airport,-05:00,23.0344,-81.4353
802,108,NULL,17043,VRN,Verona Villafranca Airport,+01:00,45.3964,10.8881
804,210,NULL,16098,VST,Stockholm Vasteras Airport,+01:00,59.5894,16.6336
805,27,NULL,16061,VVI,Santa Cruz Viru Viru International Airport,-04:00,-17.6447,-63.1353
809,231,37,17117,WDG,Enid Woodring Municipal Airport,-06:00,36.3833,-97.7833
810,152,NULL,17118,WDH,Windhoek Hosea Kutako International Airport,+01:00,-22.48,17.4708
815,114,NULL,14255,WIL,Nairobi Wilson Airport,+03:00,-1.32167,36.8147
819,45,NULL,15815,XIY,Xi an Xianyang Airport,+08:00,34.4472,108.752
820,231,3,11589,XNA,Fayetteville Northwest Arkansas Reg Airport,-06:00,36.2817,-94.3067
828,39,100,17442,YBL,Campbell River Municipal Airport,-08:00,49.9508,-125.271
829,39,100,17458,YCD,Nanaimo Cassidy Airport,-08:00,49.0522,-123.87
832,39,99,17502,YEG,Edmonton International Airport,-07:00,53.3097,-113.58
833,39,106,17538,YGK,Kingston Norman Rogers Airport,-05:00,44.2253,-76.5969
834,39,108,17543,YGP,Gaspe Airport,-05:00,48.7753,-64.4786
835,39,106,17781,YHM,Toronto John C Munro Hamilton Airport,-05:00,43.1736,-79.935
836,39,108,17640,YHU,Montreal St Hubert Airport,-05:00,45.8528,-74.45
837,39,104,17569,YHZ,Halifax Stanfield International Airport,-04:00,44.8808,-63.5086
838,231,23,11105,YIP,Detroit Willow Run Airport,-05:00,42.2381,-83.5303
840,231,48,17595,YKM,Yakima Air Terminal Airport,-08:00,46.5681,-120.544
842,39,108,17640,YMX,Montreal Mirabel Intl Airport,-05:00,45.6794,-74.0386
844,39,106,17678,YOW,Ottawa McDonald Cartier Intl Airport,-05:00,45.3225,-75.6692
845,39,100,17696,YPR,Prince Rupert Digby Island Airport,-08:00,54.2861,-130.445
846,39,108,17704,YQB,Quebec International Airport,-05:00,46.7911,-71.3933
847,39,101,17706,YQD,The Pas Airport,-06:00,53.9714,-101.091
848,39,106,17709,YQG,Windsor Airport,-05:00,42.2756,-82.9556
849,39,102,17714,YQM,Greater Moncton International Airport,-04:00,46.1122,-64.6786
851,39,106,17743,YSB,Sudbury Airport,-05:00,46.625,-80.7989
852,39,106,17781,YTZ,Toronto City Centre Airport,-05:00,43.6275,-79.3961
853,39,108,17640,YUL,Montreal Pierre Elliott Trudeau Int Airport,-05:00,45.4706,-73.7408
854,231,4,17792,YUM,Yuma International Airport,-07:00,32.6567,-114.606
855,49,NULL,17796,YVA,Moroni Iconi Airport,+03:00,-11.7,43.2333
856,39,100,17806,YVR,Vancouver International Airport,-08:00,49.1939,-123.184
858,39,101,17812,YWG,Winnipeg J.A. Richardson Intl Airport,-06:00,49.91,-97.24
859,39,100,17851,YWH,Victoria Inner Harbour Airport,-08:00,48.4167,-123.467
861,39,100,17836,YXS,Prince George Airport,-08:00,53.8894,-122.679
862,39,106,17838,YXU,London Municipal Airport,-05:00,43.0356,-81.1539
863,39,100,17851,YYJ,Victoria International Airport,-08:00,48.6469,-123.426
864,39,101,17855,YYQ,Churchill Airport,-06:00,58.7392,-94.065
865,39,106,17781,YYZ,Toronto Lester B Pearson Intl Airport,-05:00,43.6772,-79.6306
866,39,106,17869,YZR,Sarnia Airport,-05:00,42.9994,-82.3089
868,81,NULL,15684,ZQW,Saarbrucken Zweibruecken Airport,+01:00,49.2094,7.40056
869,211,NULL,17954,ZRH,Zurich Airport,+01:00,47.4647,8.54917
872,76,NULL,9239,AAA,Anaa Airport,-10:00,-17.3525,-145.51
873,14,53,9240,AAB,Arrabury Airport,+10:00,-26.75,141
875,4,NULL,9242,AAE,Annaba Airport,+01:00,36.8222,7.80917
883,229,NULL,9251,AAN,Al Ain Airport,+04:00,24.2617,55.6092
885,182,NULL,9253,AAQ,Anapa Airport,+04:00,45.0022,37.3472
887,45,NULL,9256,AAT,Altay Airport,+08:00,47.7569,88.0739
891,31,86,9260,AAX,Araxa Airport,-02:00,-19.5633,-46.9603
892,242,NULL,9261,AAY,Al Ghaydah Airport,+03:00,16.1917,52.175
894,182,NULL,9263,ABA,Abakan Airport,+08:00,53.74,91.385
896,204,NULL,9265,ABC,Albacete Airport,+01:00,38.9486,-1.86361
897,103,NULL,9266,ABD,Abadan Airport,+03:30,30.3711,48.2283
898,231,39,9267,ABE,Allentown/Bethlehem/Easton Airport,-04:00,40.6522,-75.4408
902,54,NULL,9272,ABJ,Abidjan Airport,+00:00,5.26139,-3.92639
903,69,NULL,9273,ABK,Kabri Dar Airport,+03:00,6.73389,44.2553
904,231,1,9274,ABL,Ambler Airport,-08:00,67.1064,-157.857
905,14,53,9275,ABM,Bamaga Airport,+10:00,-10.9508,142.459
909,231,33,9279,ABQ,Albuquerque Airport,-06:00,35.0406,-106.609
910,231,42,9280,ABR,Aberdeen Airport,-06:00,45.4492,-98.4219
911,64,NULL,9281,ABS,Abu Simbel Airport,+02:00,22.3758,31.6117
912,192,NULL,9282,ABT,Al-Baha Airport,+03:00,20.2961,41.6342
914,161,NULL,9284,ABV,Abuja Airport,+01:00,9.00667,7.26306
916,14,52,9286,ABX,Albury Airport,+11:00,-36.0678,146.958
917,230,NULL,9288,ABZ,Aberdeen Airport,+01:00,57.2042,-2.20028
918,142,NULL,9289,ACA,Acapulco Airport,-05:00,16.7569,-99.7539
920,82,NULL,9291,ACC,Accra Airport,+00:00,5.60528,-0.166667
922,204,NULL,9293,ACE,Lanzarote Airport,+01:00,28.9456,-13.6053
923,211,NULL,9294,ACH,Altenrhein Airport,+02:00,47.485,9.56083
924,230,NULL,9295,ACI,Alderney Airport,+01:00,49.7061,-2.21472
925,205,NULL,9296,ACJ,Anuradhapura Airport,+06:00,8.3,80.4267
926,231,20,9297,ACK,Nantucket Airport,-04:00,41.2531,-70.0603
931,103,NULL,9302,ACP,Sahand Airport,+03:30,37.3481,46.1331
932,48,NULL,9303,ACR,Araracuara Airport,-05:00,-0.6,-72.2833
933,182,NULL,9304,ACS,Achinsk Airport,+07:00,56.2667,90.5667
934,170,NULL,9306,ACU,Achutupo Airport,-05:00,8.43333,-77.9667
935,231,5,9307,ACV,Arcata/Eureka Airport,-07:00,40.9781,-124.109
936,45,NULL,9308,ACX,Xingyi Airport,+08:00,25.0856,104.959
937,103,NULL,9309,ACZ,Zabol Airport,+03:30,31.0983,61.5439
938,223,NULL,9310,ADA,Adana Airport,+03:00,36.9822,35.2803
940,69,NULL,9312,ADD,Addis Ababa Airport,+03:00,8.97778,38.7994
941,242,NULL,9313,ADE,Aden Airport,+03:00,12.8294,45.0289
942,223,NULL,9314,ADF,Adiyaman Airport,+03:00,37.7314,38.4689
946,231,1,9318,ADK,Adak Island Airport,-09:00,51.8833,-176.65
949,205,NULL,9351,ADP,Ampara Airport,+06:00,7.33639,81.6253
952,103,NULL,9327,ADU,Ardabil Airport,+03:30,38.3267,48.4242
956,48,NULL,9332,ADZ,San Andres Island Airport,-05:00,12.5836,-81.7111
966,182,NULL,9342,AER,Sochi Airport,+04:00,43.45,39.9567
967,165,NULL,9343,AES,Alesund Airport,+02:00,62.5603,6.11028
968,231,1,9344,AET,Allakaket Airport,-08:00,66.55,-152.65
970,100,NULL,9347,AEY,Akureyri Airport,+00:00,65.6586,-18.0722
971,11,118,9348,AFA,San Rafael Airport,-03:00,-34.5886,-68.4028
974,205,NULL,9351,AFK,Ampara Kondavattavan Tank Airport,+06:00,7.29194,81.6353
975,31,113,9352,AFL,Alta Floresta Airport,-03:00,-9.86611,-56.1061
979,234,NULL,9356,AFS,Zarafshan Airport,+05:00,41.6167,64.2333
980,200,NULL,9357,AFT,Afutara Airport,+11:00,-9.19111,160.949
982,103,NULL,9359,AFZ,Sabzevar Airport,+03:30,36.1686,57.5964
983,149,NULL,9360,AGA,Agadir Airport,+00:00,30.325,-9.41306
986,74,NULL,9363,AGF,Agen Airport,+02:00,44.1747,0.590556
991,171,NULL,9369,AGL,Wanigela Airport,+10:00,-9.33333,149.15
992,85,NULL,9370,AGM,Tasiilaq Airport,-02:00,65.6667,-37.6667
993,231,1,9371,AGN,Angoon Airport,-08:00,57.5036,-134.585
995,204,NULL,9373,AGP,Malaga Airport,+01:00,36.675,-4.49917
997,101,NULL,9375,AGR,Agra Airport,+05:30,27.1558,77.9608
998,172,NULL,9377,AGT,Ciudad del Este Airport,-03:00,-25.4556,-54.8436
999,142,NULL,9378,AGU,Aguascalientes Airport,-06:00,21.7056,-102.318
1002,101,NULL,9381,AGX,Agatti Island Airport,+05:30,10.8236,72.1761
1005,192,NULL,9384,AHB,Abha Airport,+03:00,18.2403,42.6567
1007,76,NULL,9386,AHE,Ahe Airport,-10:00,-14.4281,-146.257
1012,231,11,9391,AHN,Athens Airport,-04:00,33.9486,-83.3264
1013,108,NULL,9392,AHO,Alghero Airport,+02:00,40.6311,8.28861
1014,97,NULL,9393,AHS,Ahuas Airport,-06:00,15.4417,-84.425
1016,149,NULL,9395,AHU,Al Hoceima Airport,+00:00,35.1772,-3.83944
1019,231,30,9398,AIA,Alliance Airport,-06:00,42.0667,-102.8
1031,231,1,9410,AIN,Wainwright Airport,-08:00,70.6133,-159.86
1036,52,NULL,9415,AIT,Aitutaki Airport,-10:00,-18.8317,-159.767
1037,52,NULL,9416,AIU,Atiu Island Airport,-10:00,-19.9667,-158.125
1041,74,NULL,9421,AJA,Ajaccio Airport,+02:00,41.9239,8.8025
1042,192,NULL,9422,AJF,Jouf Airport,+03:00,29.785,40.1
1043,223,NULL,9423,AJI,Agri Airport,+03:00,39.6544,43.0272
1046,101,NULL,9426,AJL,Aizawl Airport,+05:30,23.7467,92.8028
1047,49,NULL,9427,AJN,Anjouan Airport,+03:00,-12.1333,44.4333
1049,210,NULL,9429,AJR,Arvidsjaur Airport,+01:00,65.5903,19.2819
1051,31,96,9431,AJU,Aracaju Airport,-03:00,-10.9839,-37.0703
1052,160,NULL,9432,AJY,Agades Airport,+01:00,16.9667,7.98333
1053,45,NULL,9433,AKA,Ankang Airport,+08:00,32.7078,108.932
1054,231,1,9434,AKB,Atka Airport,-09:00,52.2197,-174.207
1057,125,NULL,9437,AKF,Kufrah Airport,+02:00,24.1786,23.3139
1059,192,NULL,9439,AKH,Al Kharj Airport,+03:00,24.0633,47.5806
1060,231,1,9440,AKI,Akiak Airport,-08:00,60.9,-161.233
1061,110,NULL,9441,AKJ,Asahikawa Airport,+09:00,43.6708,142.447
1062,231,1,9442,AKK,Akhiok Airport,-08:00,56.95,-154.167
1064,231,1,9445,AKN,King Salmon Airport,-08:00,58.6767,-156.649
1066,231,1,9447,AKP,Anaktuvuk Pass Airport,-08:00,68.1336,-151.743
1068,161,NULL,9449,AKR,Akure Airport,+01:00,7.25,5.3
1069,200,NULL,9450,AKS,Auki Airport,+11:00,-8.7025,160.682
1071,45,NULL,9452,AKU,Aksu Airport,+08:00,41.2628,80.2919
1072,39,108,9453,AKV,Akulivik Airport,-04:00,60.8186,-78.1486
1074,113,NULL,9455,AKX,Aktyubinsk Airport,+05:00,50.2458,57.2067
1075,151,NULL,9456,AKY,Sittwe Airport,+06:30,20.1328,92.8725
1076,113,NULL,9457,ALA,Almaty Airport,+06:00,43.3533,77.0422
1077,204,NULL,9459,ALC,Alicante Airport,+01:00,38.2822,-0.558056
1080,165,NULL,9462,ALF,Alta Airport,+02:00,69.9761,23.3717
1081,4,NULL,9463,ALG,Algiers Airport,+01:00,36.6911,3.21528
1082,14,57,9464,ALH,Albany Airport,+08:00,-34.9433,117.809
1086,108,NULL,9468,ALL,Albenga Airport,+01:00,44.0458,8.12556
1088,231,13,9471,ALO,Waterloo Airport,-05:00,42.5569,-92.4003
1089,212,NULL,9472,ALP,Aleppo Airport,+02:00,36.1806,37.2244
1092,231,6,9475,ALS,Alamosa Airport,-06:00,37.4333,-105.867
1096,231,48,9479,ALW,Walla Walla Airport,-07:00,46.095,-118.288
1100,101,NULL,9485,AMD,Ahmedabad Airport,+05:30,23.0772,72.6347
1104,69,NULL,9489,AMH,Arba Mintch Airport,+03:00,6.03944,37.5906
1105,102,NULL,9490,LOP,Mataram (Lombok) Airport,+08:00,-8.56083,116.095
1111,102,NULL,9497,AMQ,Ambon Airport,+09:00,-3.71028,128.089
1113,155,NULL,9499,AMS,Amsterdam Airport,+01:00,52.3081,4.76417
1116,182,NULL,9502,AMV,Amderma Airport,+04:00,69.7667,61.55
1119,131,NULL,9505,AMY,Ambatomainty Airport,+03:00,-17.6833,45.6667
1123,44,NULL,9512,ANF,Antofagasta Airport,-03:00,-23.4444,-70.445
1124,74,NULL,9513,ANG,Angouleme Airport,+01:00,45.7294,0.219167
1126,231,1,9515,ANI,Aniak Airport,-08:00,61.5822,-159.544
1129,131,NULL,9519,ANM,Antalaha Airport,+03:00,-14.9994,50.3203
1134,173,NULL,9525,ANS,Andahuaylas Airport,-05:00,-13.7064,-73.3503
1136,10,NULL,9527,ANU,Antigua Airport,-04:00,17.1367,-61.7928
1137,231,1,9528,ANV,Anvik Airport,-08:00,62.65,-160.217
1139,165,NULL,9530,ANX,Andenes Airport,+01:00,69.2925,16.1442
1144,81,NULL,9535,AOC,Altenburg Airport,+01:00,50.9819,12.5064
1146,223,NULL,9537,AOE,Eskisehir Airport,+03:00,39.8019,30.525
1149,108,NULL,9540,AOI,Ancona Airport,+01:00,43.6167,13.3603
1150,110,NULL,9541,AOJ,Aomori Airport,+09:00,40.7347,140.691
1151,84,NULL,9542,AOK,Karpathos Airport,+03:00,35.4214,27.1461
1154,231,39,9545,AOO,Altoona Airport,-04:00,40.2964,-78.32
1155,133,NULL,9546,AOR,Alor Setar Airport,+08:00,6.19444,100.401
1161,231,10,9552,APF,Naples Airport,-04:00,26.15,-81.7833
1165,76,NULL,9556,APK,Apataki Airport,-10:00,-15.5736,-146.415
1166,150,NULL,9557,APL,Nampula Airport,+02:00,-15.1056,39.2817
1167,231,23,9558,APN,Alpena Airport,-05:00,45.0781,-83.5603
1168,48,NULL,9559,APO,Apartado Airport,-05:00,7.03333,-77.2
1181,45,NULL,9573,AQG,Anqing Airport,+08:00,30.5825,117.05
1182,192,NULL,9574,AQI,Qaisumah Airport,+03:00,28.3167,46.1167
1183,112,NULL,9575,AQJ,Aqaba Airport,+03:00,29.6117,35.0181
1185,173,NULL,9577,AQP,Arequipa Airport,-05:00,-16.3411,-71.5831
1188,231,23,9580,ARB,Ann Arbor Airport,-05:00,42.2333,-83.7333
1189,231,1,9581,ARC,Arctic Village Airport,-08:00,68.1147,-145.579
1190,102,NULL,9582,ARD,Alor Island Airport,+08:00,-8.25,124.75
1194,182,NULL,9586,ARH,Arkhangelsk Airport,+04:00,64.6003,40.7167
1195,44,NULL,9587,ARI,Arica Airport,-03:00,-18.3486,-70.3386
1197,215,NULL,9589,ARK,Arusha Airport,+03:00,-3.36778,36.6333
1199,14,52,9591,ARM,Armidale Airport,+11:00,-30.5281,151.617
1205,231,35,9597,ART,Watertown Airport,-05:00,43.9919,-76.0217
1206,31,97,9598,ARU,Aracatuba Airport,-03:00,-21.1414,-50.4247
1207,231,49,9599,ARV,Minocqua Airport,-06:00,45.9167,-89.7333
1208,181,NULL,9600,ARW,Arad Airport,+03:00,46.1767,21.2619
1212,67,NULL,9604,ASA,Assab Airport,+03:00,13.0717,42.645
1213,224,NULL,9605,ASB,Ashgabat Airport,+05:00,37.9869,58.3608
1215,17,NULL,9607,ASD,Andros Town Airport,-05:00,24.6983,-77.7956
1216,231,6,9608,ASE,Aspen Airport,-07:00,39.2178,-106.867
1217,182,NULL,9609,ASF,Astrakhan Airport,+04:00,46.2833,48.0064
1220,184,NULL,9612,ASI,Georgetown Airport,+00:00,-7.96667,-14.4
1221,110,NULL,9613,ASJ,Amami O Shima Airport,+09:00,28.4306,129.712
1224,67,NULL,9616,ASM,Asmara Airport,+03:00,15.2919,38.9106
1226,69,NULL,9618,ASO,Asosa Airport,+03:00,10.0186,34.5864
1228,223,NULL,9621,ASR,Kayseri Airport,+03:00,38.7703,35.4956
1229,231,38,9622,AST,Astoria Airport,-08:00,46.1667,-123.883
1230,172,NULL,9623,ASU,Asuncion Airport,-03:00,-25.2397,-57.5192
1231,114,NULL,9624,ASV,Amboseli Airport,+03:00,-2.645,37.2528
1232,64,NULL,9625,ASW,Aswan Airport,+02:00,23.9644,32.82
1236,173,NULL,9629,ATA,Anta Airport,-05:00,-13.4833,-72.1333
1238,17,NULL,9631,ATC,Arthur's Town Airport,-05:00,24.6294,-75.6739
1239,200,NULL,9632,ATD,Atoifi Airport,+11:00,-8.87333,161.011
1245,231,1,9639,ATK,Atqasuk Airport,-08:00,70.4672,-157.436
1246,31,115,9641,ATM,Altamira Airport,-03:00,-3.25389,-52.2539
1250,101,NULL,9645,ATQ,Amritsar Airport,+05:30,31.7097,74.7972
1253,231,1,9648,ATT,Atmautluak Airport,-08:00,61,-162.75
1256,231,49,9651,ATW,Appleton Airport,-05:00,44.2667,-88.5167
1258,231,42,9653,ATY,Watertown Airport,-05:00,44.9139,-97.1547
1259,64,NULL,9654,ATZ,Assiut Airport,+02:00,27.0464,31.0119
1260,13,NULL,9655,AUA,Aruba Airport,-04:00,12.5014,-70.0153
1262,48,NULL,9657,AUC,Arauca Airport,-05:00,7.06889,-70.7369
1266,231,22,9661,AUG,Augusta Airport,-04:00,44.3167,-69.8
1269,231,1,9665,AUK,Alakanuk Airport,-08:00,62.6833,-164.633
1275,76,NULL,9671,AUQ,Atuona Airport,-09:30,-9.76889,-139.011
1276,74,NULL,9672,AUR,Aurillac Airport,+02:00,44.8975,2.41667
1278,14,53,9675,AUU,Aurukun Mission Airport,+10:00,-13.3539,141.721
1280,31,98,9678,AUX,Araguaina Airport,-03:00,-7.21667,-48.2333
1281,235,NULL,9679,AUY,Aneityum Airport,+11:00,-20.3333,169.667
1283,45,NULL,9681,AVA,Anshun Airport,+08:00,26.2572,105.873
